Carrier Code,Date (YYYY-MM-DD),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
DL,2021-12-09,2623,N318NB,DTW,12:57:00,12:46:00,-11,0,0,0,0,0
DL,2021-12-09,2675,N360NB,MSP,07:30:00,07:24:00,-6,0,0,0,0,0
DL,2021-12-09,2885,N368NW,DTW,06:10:00,06:07:00,-3,0,0,0,0,0
DL,2021-12-09,2995,N341DN,DTW,16:50:00,16:48:00,-2,0,0,0,0,0
DL,2022-12-09,0306,N312US,ATL,13:00:00,13:02:00,2,0,0,0,0,0
DL,2022-12-09,0342,N702TW,LAX,17:23:00,17:22:00,-1,0,0,0,0,0
DL,2022-12-09,0395,N348DN,ATL,10:16:00,10:21:00,5,0,0,0,0,0
DL,2022-12-09,0418,N365NW,ATL,14:00:00,14:00:00,0,0,0,0,0,0
DL,2022-12-09,0457,N312US,ATL,06:59:00,06:55:00,-4,0,0,0,0,0
DL,2022-12-09,0464,N698DL,ATL,17:10:00,18:30:00,80,5,0,0,0,71
DL,2022-12-09,0472,N516DA,SLC,17:10:00,17:09:00,-1,0,0,0,0,0
DL,2022-12-09,0528,N348NW,ATL,06:00:00,06:00:00,0,0,0,0,0,0
DL,2022-12-09,0560,N327DN,ATL,09:00:00,08:58:00,-2,0,0,0,0,0
DL,2022-12-09,0910,N309DN,ATL,12:00:00,11:55:00,-5,0,0,0,0,0
DL,2022-12-09,1343,N351NW,MSP,15:10:00,15:06:00,-4,0,0,0,0,0
DL,2022-12-09,1522,N117DX,ATL,08:00:00,07:55:00,-5,0,0,0,0,0
DL,2022-12-09,1637,N324US,DTW,20:39:00,20:26:00,-13,0,0,0,0,0
DL,2022-12-09,1740,N363NB,MSP,06:05:00,06:05:00,0,0,0,0,0,0
DL,2022-12-09,2093,N354NW,MSP,11:35:00,11:31:00,-4,0,0,0,0,0
DL,2022-12-09,2206,N306DN,ATL,18:55:00,19:04:00,9,0,0,0,0,0
DL,2022-12-09,2244,N354NW,MSP,18:50:00,19:08:00,18,0,0,0,0,0
DL,2022-12-09,2327,N325US,ATL,19:55:00,19:55:00,0,0,0,0,0,0
DL,2022-12-09,2623,N331NW,DTW,13:00:00,13:01:00,1,0,0,0,0,0
DL,2022-12-09,2675,N332NW,MSP,07:45:00,07:45:00,0,0,0,0,0,0
DL,2022-12-09,2875,N312DN,DTW,10:00:00,10:11:00,11,0,0,0,0,0
DL,2022-12-09,2885,N328NW,DTW,06:00:00,05:53:00,-7,0,0,0,0,0
DL,2022-12-09,2995,N356NW,DTW,18:30:00,18:38:00,8,0,0,0,0,0
DL,2023-12-09,0343,N332DN,ATL,07:59:00,08:09:00,10,0,0,0,0,0
DL,2023-12-09,0380,N374DX,ATL,11:30:00,11:27:00,-3,0,0,0,0,0
DL,2023-12-09,0392,N707TW,LAX,17:15:00,17:10:00,-5,0,0,0,0,0
DL,2023-12-09,0410,N349NB,ATL,06:00:00,05:54:00,-6,0,0,0,0,0
DL,2023-12-09,0420,N334NW,MSP,16:00:00,17:33:00,93,68,0,0,0,0
DL,2023-12-09,0455,N123DW,ATL,09:00:00,08:56:00,-4,0,0,0,0,0
DL,2023-12-09,0553,N510DE,SLC,17:10:00,17:11:00,1,0,0,0,0,0
DL,2023-12-09,0737,N332DN,ATL,14:05:00,14:05:00,0,0,0,0,0,0
DL,2023-12-09,0759,N361DN,ATL,15:10:00,15:09:00,-1,0,0,0,0,0
DL,2023-12-09,0850,N349NW,ATL,18:30:00,18:26:00,-4,0,0,0,0,0
DL,2023-12-09,0901,N351NB,ATL,07:00:00,06:54:00,-6,0,0,0,0,0
DL,2023-12-09,0950,N347DN,ATL,19:30:00,19:38:00,8,0,0,0,0,0
DL,2023-12-09,1019,N347NW,MIA,15:00:00,14:55:00,-5,0,0,0,0,0
DL,2023-12-09,1085,N337NB,DTW,10:00:00,09:53:00,-7,0,0,0,0,0
DL,2023-12-09,1165,N350NA,MSP,07:55:00,07:47:00,-8,0,0,0,0,0
DL,2023-12-09,1435,N346NB,DTW,06:00:00,05:59:00,-1,0,0,0,0,0
DL,2023-12-09,1447,N341NW,DTW,17:43:00,17:36:00,-7,0,0,0,0,0
DL,2023-12-09,1740,N352NB,MSP,06:10:00,06:02:00,-8,0,0,0,0,0
DL,2023-12-09,2280,N332NB,MSP,11:35:00,11:24:00,-11,0,0,0,0,0
